PHIF,SW,VSH,BVW,KLOGH,KLOGV,WELL,DEPTH
0.201876,0.8902,0.3849,0.177913,2.29,1.3662,15_9-19 SR,4415.4852
0.204541,0.9022,0.403,0.179706,2.048,1.2134,15_9-19 SR,4415.6376
0.208078,0.9014,0.4239,0.184543,2.249,1.3402,15_9-19 SR,4415.79
0.218914,0.8896,0.4225,0.187564,3.445,2.1076,15_9-19 SR,4415.9424
0.225664,0.8786,0.4012,0.194748,4.449,2.7651,15_9-19 SR,4416.0948
0.238678,0.8517,0.3891,0.198268,6.917,4.4175,15_9-19 SR,4416.2472
0.242801,0.8393,0.372,0.203291,8.155,5.2613,15_9-19 SR,4416.3996
0.239957,0.8343,0.3635,0.203793,9.596,6.2534,15_9-19 SR,4416.552
0.216319,0.8802,0.3359,0.200198,7.497,4.8118,15_9-19 SR,4416.7044
0.197073,0.9313,0.2999,0.190413,5.471,3.4439,15_9-19 SR,4416.8568
0.155611,1.0,0.2843,0.183525,2.552,1.5327,15_9-19 SR,4417.0092
0.141528,1.0,0.2611,0.155611,0.063,0.0301,15_9-19 SR,4417.1616
0.137431,1.0,0.2521,0.141528,0.056,0.0266,15_9-19 SR,4417.314
0.144253,1.0,0.2351,0.137431,2.631,1.5831,15_9-19 SR,4417.4664
0.173666,0.9166,0.2259,0.144253,5.71,3.6038,15_9-19 SR,4417.6188
0.195031,0.8411,0.214,0.159185,9.132,5.9329,15_9-19 SR,4417.7712
0.238886,0.7427,0.2167,0.164045,19.888,13.5557,15_9-19 SR,4417.9236
0.252255,0.7333,0.2448,0.177419,23.051,15.8552,15_9-19 SR,4418.076
0.262618,0.7649,0.2643,0.184985,25.272,17.4817,15_9-19 SR,4418.2284
0.263212,0.7924,0.282,0.200875,27.416,19.0602,15_9-19 SR,4418.3808
0.259359,0.8548,0.2739,0.20857,31.968,22.4362,15_9-19 SR,4418.5332
0.255817,0.8821,0.2446,0.221705,31.717,22.2493,15_9-19 SR,4418.6856
0.246268,0.9267,0.2357,0.225668,24.186,16.6852,15_9-19 SR,4418.838
0.2402,0.9466,0.2418,0.228218,19.226,13.0772,15_9-19 SR,4418.9904
0.226847,0.9853,0.2526,0.227376,11.988,7.9201,15_9-19 SR,4419.1428
0.220946,1.0,0.2725,0.223518,9.776,6.378,15_9-19 SR,4419.2952
0.213885,1.0,0.2808,0.220946,7.169,4.5886,15_9-19 SR,4419.4476
0.212611,1.0,0.2986,0.213885,6.37,4.0476,15_9-19 SR,4419.6
0.212557,0.9697,0.3093,0.212611,5.303,3.3318,15_9-19 SR,4419.7524
0.210104,0.9413,0.3312,0.206126,4.807,3.0019,15_9-19 SR,4419.9048
0.206657,0.9306,0.3362,0.197762,4.789,2.99,15_9-19 SR,4420.0572
0.193153,0.9243,0.3271,0.192315,4.624,2.8807,15_9-19 SR,4420.2096
0.182695,0.9329,0.2938,0.178525,4.165,2.5781,15_9-19 SR,4420.362
0.156823,0.9786,0.2773,0.170427,2.704,1.6298,15_9-19 SR,4420.5144
0.143731,1.0,0.2575,0.153465,2.086,1.2374,15_9-19 SR,4420.6668
0.123679,1.0,0.2524,0.143731,0.038,0.0176,15_9-19 SR,4420.8192
0.118336,1.0,0.244,0.123679,0.033,0.0152,15_9-19 SR,4420.9716
0.119346,1.0,0.241,0.118336,0.034,0.0156,15_9-19 SR,4421.124
0.126623,0.975,0.2376,0.119346,0.042,0.0196,15_9-19 SR,4421.2764
0.15041,0.8531,0.2396,0.123463,0.081,0.0393,15_9-19 SR,4421.4288
0.163762,0.8095,0.2663,0.128312,0.117,0.0581,15_9-19 SR,4421.5812
0.185975,0.773,0.2956,0.132571,2.033,1.204,15_9-19 SR,4421.7336
0.193383,0.7757,0.3731,0.14375,1.821,1.0712,15_9-19 SR,4421.886
0.202561,0.801,0.407,0.15,1.745,1.0238,15_9-19 SR,4422.0384
0.206456,0.8125,0.4376,0.162258,1.963,1.16,15_9-19 SR,4422.1908
0.216376,0.819,0.4343,0.167737,3.174,1.9321,15_9-19 SR,4422.3432
0.221769,0.8179,0.4039,0.177213,4.283,2.6557,15_9-19 SR,4422.4956
0.229084,0.8201,0.3827,0.181375,6.574,4.1853,15_9-19 SR,4422.648
0.22996,0.8265,0.3513,0.187866,6.908,4.4114,15_9-19 SR,4422.8004
0.226712,0.8424,0.3477,0.190052,5.189,3.2558,15_9-19 SR,4422.9528
0.218326,0.8556,0.3732,0.190977,2.985,1.8101,15_9-19 SR,4423.1052
0.211777,0.8651,0.4166,0.1868,2.268,1.3523,15_9-19 SR,4423.2576
0.191416,0.9097,0.4315,0.183213,1.254,0.7209,15_9-19 SR,4423.41
0.177602,0.9528,0.4463,0.174124,0.172,0.0875,15_9-19 SR,4423.5624
0.150238,1.0,0.4525,0.169212,0.08,0.0388,15_9-19 SR,4423.7148
0.142626,1.0,0.4571,0.150238,0.065,0.0311,15_9-19 SR,4423.8672
0.150278,1.0,0.448,0.142626,0.08,0.0388,15_9-19 SR,4424.0196
0.163583,0.9318,0.4018,0.150278,0.116,0.0576,15_9-19 SR,4424.172
0.192754,0.7949,0.3752,0.152434,2.893,1.751,15_9-19 SR,4424.3244
0.203023,0.7578,0.3494,0.153218,3.52,2.1564,15_9-19 SR,4424.4768
0.212408,0.7365,0.3542,0.153861,3.493,2.1388,15_9-19 SR,4424.6292
0.213911,0.7407,0.3811,0.156437,3.274,1.9967,15_9-19 SR,4424.7816
0.217402,0.7522,0.3931,0.158439,3.425,2.0946,15_9-19 SR,4424.934
0.220581,0.7531,0.3974,0.163534,3.964,2.4462,15_9-19 SR,4425.0864
0.228298,0.7472,0.3887,0.166109,5.905,3.7346,15_9-19 SR,4425.2388
0.231447,0.7456,0.3621,0.170591,6.945,4.4365,15_9-19 SR,4425.3912
0.234073,0.7536,0.3513,0.172566,7.791,5.0123,15_9-19 SR,4425.5436
0.233499,0.765,0.3447,0.176405,7.401,4.7464,15_9-19 SR,4425.696
0.229812,0.7978,0.3493,0.178636,5.735,3.6206,15_9-19 SR,4425.8484
0.227526,0.8151,0.3698,0.183348,5.029,3.1493,15_9-19 SR,4426.0
0.224435,0.838,0.3793,0.185449,4.675,2.9145,15_9-19 SR,4426.1532
0.224699,0.8383,0.3796,0.188067,5.881,3.7185,15_9-19 SR,4426.3056
0.225234,0.8324,0.3526,0.188372,6.943,4.4352,15_9-19 SR,4426.458
0.222486,0.8234,0.334,0.187475,8.667,5.6127,15_9-19 SR,4426.6104
0.217186,0.8265,0.2995,0.183195,8.487,5.489,15_9-19 SR,4426.7628
0.196112,0.861,0.2872,0.179499,5.901,3.732,15_9-19 SR,4426.9152
0.180973,0.8956,0.2722,0.168856,4.366,2.7104,15_9-19 SR,4427.0676
0.14774,0.9913,0.2665,0.162075,2.367,1.415,15_9-19 SR,4427.22
0.131949,1.0,0.248,0.14646,1.859,1.0949,15_9-19 SR,4427.3724
0.104277,1.0,0.2334,0.131949,0.022,0.0099,15_9-19 SR,4427.5248
0.096713,1.0,0.201,0.104277,0.018,0.008,15_9-19 SR,4427.6772
0.09553,1.0,0.1874,0.096713,0.017,0.0075,15_9-19 SR,4427.8296
0.098475,1.0,0.1667,0.09553,0.019,0.0084,15_9-19 SR,4427.982
0.104014,1.0,0.1607,0.098475,0.022,0.0099,15_9-19 SR,4428.1344
0.105321,1.0,0.1626,0.104014,0.023,0.0103,15_9-19 SR,4428.2868
0.105457,0.9936,0.1703,0.105321,0.023,0.0103,15_9-19 SR,4428.4392
0.10516,1.0,0.1892,0.104778,0.023,0.0103,15_9-19 SR,4428.5916
0.107246,1.0,0.1958,0.10516,0.024,0.0108,15_9-19 SR,4428.744
0.111609,1.0,0.2076,0.107246,0.027,0.0123,15_9-19 SR,4428.8964
0.13548,0.9017,0.2175,0.111609,1.858,1.0943,15_9-19 SR,4429.0488
0.178383,0.7743,0.2433,0.122168,4.281,2.6544,15_9-19 SR,4429.2012
0.198821,0.7412,0.2619,0.138124,6.702,4.2719,15_9-19 SR,4429.3536
0.227493,0.7322,0.2647,0.147363,13.045,8.6634,15_9-19 SR,4429.506
0.237324,0.7416,0.264,0.16656,16.34,11.0033,15_9-19 SR,4429.6584
0.245862,0.7843,0.2642,0.176001,18.856,12.8102,15_9-19 SR,4429.8108
0.245309,0.8161,0.2708,0.192828,17.749,12.0132,15_9-19 SR,4429.9632
0.243169,0.8747,0.2765,0.200191,15.542,10.4337,15_9-19 SR,4430.1156
0.243839,0.8926,0.2866,0.212694,15.77,10.5963,15_9-19 SR,4430.268
0.248591,0.8979,0.2867,0.217643,18.74,12.7265,15_9-19 SR,4430.4204
0.251052,0.8914,0.2791,0.223217,20.34,13.883,15_9-19 SR,4430.5728
0.251425,0.8856,0.276,0.223789,18.914,12.852,15_9-19 SR,4430.7252
0.248458,0.891,0.2859,0.222656,15.751,10.5827,15_9-19 SR,4430.8776
0.237154,0.9159,0.2997,0.221374,9.17,5.9591,15_9-19 SR,4431.03
0.230081,0.9333,0.3336,0.217213,6.828,4.3572,15_9-19 SR,4431.1824
0.216945,0.9648,0.3495,0.214734,3.647,2.2391,15_9-19 SR,4431.3348
0.212289,0.9733,0.3887,0.209309,2.555,1.5346,15_9-19 SR,4431.4872
0.208914,0.9639,0.4187,0.206612,1.396,0.8078,15_9-19 SR,4431.6396
0.209927,0.9453,0.4822,0.201382,1.261,0.7251,15_9-19 SR,4431.792
0.213282,0.8972,0.4974,0.19844,1.809,1.0637,15_9-19 SR,4431.9444
0.213478,0.8769,0.4631,0.191359,2.579,1.5499,15_9-19 SR,4432.0968
0.207416,0.8546,0.4208,0.187196,4.453,2.7678,15_9-19 SR,4432.2492
0.191496,0.8621,0.338,0.177266,4.115,2.5453,15_9-19 SR,4432.4016
0.180071,0.8788,0.3032,0.165088,3.215,1.9586,15_9-19 SR,4432.554
0.15252,0.9461,0.3011,0.158251,1.7,0.9958,15_9-19 SR,4432.7064
0.137855,0.9993,0.3014,0.144299,0.057,0.0271,15_9-19 SR,4432.8588
0.111114,1.0,0.2941,0.137755,0.027,0.0123,15_9-19 SR,4433.0112
0.100926,1.0,0.2661,0.111114,0.02,0.0089,15_9-19 SR,4433.1636
0.089903,1.0,0.2551,0.100926,0.015,0.0066,15_9-19 SR,4433.316
0.088537,1.0,0.2571,0.089903,0.014,0.0061,15_9-19 SR,4433.4684
0.090332,1.0,0.2694,0.088537,0.015,0.0066,15_9-19 SR,4433.6208
0.092539,1.0,0.3114,0.090332,0.016,0.007,15_9-19 SR,4433.7732
0.099855,1.0,0.3421,0.092539,0.02,0.0089,15_9-19 SR,4433.9256
0.105257,1.0,0.4265,0.099855,0.023,0.0103,15_9-19 SR,4434.078
0.118219,1.0,0.4742,0.105257,0.033,0.0152,15_9-19 SR,4434.2304
0.12478,0.9964,0.5499,0.118219,0.04,0.0186,15_9-19 SR,4434.3828
0.137582,0.9404,0.571,0.124328,0.057,0.0271,15_9-19 SR,4434.5352
0.144274,0.9189,0.5852,0.129383,0.068,0.0327,15_9-19 SR,4434.6876
0.158499,0.8806,0.5818,0.132569,0.101,0.0497,15_9-19 SR,4434.84
0.165569,0.8635,0.5568,0.13957,0.123,0.0613,15_9-19 SR,4434.9924
0.177233,0.8389,0.5351,0.142968,0.17,0.0864,15_9-19 SR,4435.1448
0.180788,0.8345,0.4791,0.148679,0.188,0.0961,15_9-19 SR,4435.2972
0.182953,0.8421,0.4481,0.150874,1.757,1.0312,15_9-19 SR,4435.4496
0.181202,0.8558,0.3823,0.154063,2.24,1.3345,15_9-19 SR,4435.602
0.178827,0.878,0.348,0.155071,3.566,2.1863,15_9-19 SR,4435.7544
0.171055,0.9212,0.2853,0.157002,4.384,2.7222,15_9-19 SR,4435.9068
0.166659,0.9445,0.2387,0.157579,4.443,2.7612,15_9-19 SR,4436.0592
0.159997,0.9776,0.2249,0.157405,3.981,2.4574,15_9-19 SR,4436.2116
0.158431,0.983,0.2197,0.156405,3.711,2.2808,15_9-19 SR,4436.364
0.155883,0.9881,0.2238,0.155745,3.403,2.0804,15_9-19 SR,4436.5164
0.152878,0.9973,0.2272,0.154031,3.291,2.0078,15_9-19 SR,4436.6688
0.141837,1.0,0.2229,0.15246,2.775,1.6753,15_9-19 SR,4436.8212
0.1349,1.0,0.2127,0.141837,2.409,1.4417,15_9-19 SR,4436.9736
0.122594,1.0,0.2105,0.1349,0.037,0.0171,15_9-19 SR,4437.125
0.118585,1.0,0.2014,0.122594,0.033,0.0152,15_9-19 SR,4437.2784
0.115031,1.0,0.1902,0.118585,0.03,0.0137,15_9-19 SR,4437.4308
0.115563,1.0,0.1722,0.115031,0.031,0.0142,15_9-19 SR,4437.5832
0.125736,1.0,0.1755,0.115563,0.041,0.0191,15_9-19 SR,4437.7356
0.135563,1.0,0.204,0.125736,0.053,0.0251,15_9-19 SR,4437.888
0.156748,0.9688,0.2182,0.135563,3.379,2.0648,15_9-19 SR,4438.0404
0.165599,0.9422,0.2304,0.151861,4.042,2.4974,15_9-19 SR,4438.1928
0.181446,0.9107,0.2335,0.156029,4.971,3.1107,15_9-19 SR,4438.3452
0.190342,0.8959,0.2525,0.165245,5.323,3.3451,15_9-19 SR,4438.4976
0.211287,0.8609,0.269,0.170533,6.649,4.2361,15_9-19 SR,4438.65
0.229594,0.8367,0.3004,0.181902,8.955,5.8109,15_9-19 SR,4438.8024
0.234504,0.8334,0.3153,0.192105,9.995,6.5298,15_9-19 SR,4438.9548
0.23543,0.8407,0.3157,0.195429,10.789,7.0818,15_9-19 SR,4439.1072
0.232697,0.8463,0.309,0.197926,10.487,6.8715,15_9-19 SR,4439.2596
0.219792,0.8725,0.3048,0.196941,8.454,5.4663,15_9-19 SR,4439.412
0.208771,0.8994,0.2949,0.191769,6.963,4.4487,15_9-19 SR,4439.5644
0.179975,0.9875,0.2877,0.18777,4.342,2.6946,15_9-19 SR,4439.7168
0.16457,1.0,0.2646,0.177726,3.472,2.1252,15_9-19 SR,4439.8692
0.136657,1.0,0.2488,0.16457,2.382,1.4245,15_9-19 SR,4440.0216
0.125354,1.0,0.2167,0.136657,0.04,0.0186,15_9-19 SR,4440.174
0.114233,1.0,0.2051,0.125354,0.029,0.0132,15_9-19 SR,4440.3264
0.115222,1.0,0.2023,0.114233,0.03,0.0137,15_9-19 SR,4440.4788
0.123374,1.0,0.2131,0.115222,0.038,0.0176,15_9-19 SR,4440.6312
0.125766,1.0,0.2492,0.123374,0.041,0.0191,15_9-19 SR,4440.7836
0.126779,1.0,0.2689,0.125766,0.042,0.0196,15_9-19 SR,4440.936
0.130246,1.0,0.3015,0.126779,0.046,0.0216,15_9-19 SR,4441.0884
0.151855,0.9657,0.3142,0.130246,0.084,0.0409,15_9-19 SR,4441.2408
0.16912,0.9066,0.3356,0.14664,0.136,0.0682,15_9-19 SR,4441.3932
0.206856,0.8124,0.3434,0.153324,4.163,2.5768,15_9-19 SR,4441.5456
0.223117,0.7836,0.3447,0.168045,6.422,4.0827,15_9-19 SR,4441.698
0.243737,0.7625,0.3376,0.174825,12.068,7.9762,15_9-19 SR,4441.8504
0.246613,0.7824,0.3188,0.185851,13.121,8.717,15_9-19 SR,4442.0028
0.243117,0.8038,0.3166,0.192943,11.542,7.6076,15_9-19 SR,4442.1552
0.233289,0.8528,0.3224,0.195406,8.499,5.4972,15_9-19 SR,4442.3076
0.229425,0.872,0.332,0.198949,7.726,4.968,15_9-19 SR,4442.46
0.226263,0.8868,0.3328,0.200068,7.347,4.7096,15_9-19 SR,4442.6124
0.226683,0.8826,0.3301,0.200648,7.475,4.7968,15_9-19 SR,4442.7648
0.22925,0.8635,0.3292,0.200078,8.314,5.3703,15_9-19 SR,4442.9172
0.230262,0.8533,0.3235,0.197958,9.132,5.9329,15_9-19 SR,4443.0696
0.229453,0.8392,0.315,0.196491,11.223,7.3846,15_9-19 SR,4443.222
0.227423,0.836,0.2878,0.192565,12.005,7.932,15_9-19 SR,4443.3744
0.221029,0.8323,0.274,0.190128,11.828,7.8079,15_9-19 SR,4443.5268
0.216781,0.832,0.258,0.183957,10.507,6.8854,15_9-19 SR,4443.6792
0.205334,0.8404,0.2605,0.180359,6.356,4.0382,15_9-19 SR,4443.8316
0.198215,0.8542,0.2893,0.172568,4.456,2.7697,15_9-19 SR,4443.984
0.184042,0.9014,0.3124,0.169323,2.185,1.2998,15_9-19 SR,4444.1364
0.179112,0.9272,0.3591,0.165889,0.18,0.0918,15_9-19 SR,4444.2888
0.179999,0.9471,0.375,0.166079,0.184,0.094,15_9-19 SR,4444.4412
0.18731,0.9303,0.3828,0.170485,0.226,0.1169,15_9-19 SR,4444.5936
0.211312,0.8683,0.374,0.174256,5.02,3.1433,15_9-19 SR,4444.746
0.223924,0.8407,0.3349,0.183479,8.175,5.275,15_9-19 SR,4444.8984
0.242904,0.8041,0.3111,0.188251,16.89,11.3969,15_9-19 SR,4445.0508
0.250226,0.787,0.2762,0.195326,21.921,15.0313,15_9-19 SR,4445.2032
0.248066,0.7874,0.2649,0.196936,21.208,14.5128,15_9-19 SR,4445.3556
0.229805,0.8234,0.2628,0.195337,15.259,10.2321,15_9-19 SR,4445.508
0.215506,0.8606,0.2517,0.189229,11.969,7.9067,15_9-19 SR,4445.6604
0.188672,0.9452,0.2412,0.185461,8.007,5.16,15_9-19 SR,4445.8128
0.182516,0.9625,0.2152,0.178323,7.782,5.0062,15_9-19 SR,4445.9652
0.195858,0.8893,0.2016,0.175673,11.918,7.871,15_9-19 SR,4446.1176
0.211742,0.8278,0.1874,0.174168,16.504,11.1206,15_9-19 SR,4446.27
0.236442,0.7562,0.1923,0.175281,22.852,15.7099,15_9-19 SR,4446.4224
0.238734,0.755,0.2216,0.178806,21.019,14.3755,15_9-19 SR,4446.5748
0.22445,0.8078,0.238,0.18025,13.363,8.8878,15_9-19 SR,4446.7272
0.211881,0.8529,0.2527,0.181311,10.424,6.8277,15_9-19 SR,4446.8796
0.184975,0.9539,0.2477,0.180711,6.828,4.3572,15_9-19 SR,4447.032
0.173514,0.9989,0.2239,0.176443,5.768,3.6427,15_9-19 SR,4447.1844
0.159844,1.0,0.2124,0.173319,4.61,2.8715,15_9-19 SR,4447.3368
0.157798,1.0,0.2016,0.159844,4.393,2.7282,15_9-19 SR,4447.4892
0.158197,1.0,0.2017,0.157798,4.342,2.6946,15_9-19 SR,4447.6416
0.158611,1.0,0.2043,0.158197,4.341,2.6939,15_9-19 SR,4447.794
0.160822,1.0,0.2055,0.158611,4.307,2.6715,15_9-19 SR,4447.9464
0.164836,1.0,0.2125,0.160822,4.414,2.742,15_9-19 SR,4448.0988
0.182356,0.9811,0.2208,0.164836,5.184,3.2524,15_9-19 SR,4448.25
0.205383,0.9053,0.2501,0.178916,5.848,3.6964,15_9-19 SR,4448.4036
0.213871,0.884,0.2996,0.185943,5.305,3.3331,15_9-19 SR,4448.556
0.220554,0.8868,0.335,0.189061,2.789,1.6842,15_9-19 SR,4448.7084
0.220753,0.9032,0.4311,0.195582,1.877,1.1062,15_9-19 SR,4448.8608
0.223225,0.9298,0.4796,0.199383,1.427,0.8269,15_9-19 SR,4449.0132
0.227311,0.9316,0.5194,0.207564,1.898,1.1193,15_9-19 SR,4449.1656
0.239462,0.9164,0.4965,0.211764,5.947,3.7629,15_9-19 SR,4449.318
0.245436,0.9085,0.3925,0.219439,10.387,6.802,15_9-19 SR,4449.4704
0.252578,0.9084,0.3417,0.222976,18.758,12.7395,15_9-19 SR,4449.6228
0.252946,0.9177,0.2902,0.229437,19.959,13.6071,15_9-19 SR,4449.7752
0.248365,0.9484,0.2837,0.23214,19.128,13.0064,15_9-19 SR,4449.9276
0.244558,0.9634,0.276,0.235549,18.451,12.5183,15_9-19 SR,4450.08
0.236317,0.9888,0.2698,0.235619,16.352,11.0119,15_9-19 SR,4450.2324
0.232118,0.996,0.2614,0.233682,14.496,9.6898,15_9-19 SR,4450.3848
0.221749,1.0,0.2643,0.231189,10.222,6.6873,15_9-19 SR,4450.5372
0.21399,1.0,0.2776,0.221749,8.135,5.2476,15_9-19 SR,4450.6896
0.189142,1.0,0.2835,0.21399,4.014,2.479,15_9-19 SR,4450.842
0.171933,1.0,0.2996,0.189142,2.378,1.422,15_9-19 SR,4450.9944
0.136037,1.0,0.3148,0.171933,0.054,0.0256,15_9-19 SR,4451.1468
0.122237,1.0,0.3558,0.136037,0.037,0.0171,15_9-19 SR,4451.2992
0.106031,1.0,0.3666,0.122237,0.023,0.0103,15_9-19 SR,4451.4516
0.099904,1.0,0.3343,0.106031,0.02,0.0089,15_9-19 SR,4451.604
0.102085,1.0,0.2498,0.099904,0.021,0.0094,15_9-19 SR,4451.7564
0.112417,0.9745,0.2099,0.102085,0.028,0.0127,15_9-19 SR,4451.9088
0.116013,0.9359,0.1643,0.109547,0.031,0.0142,15_9-19 SR,4452.0612
0.113185,0.9397,0.1569,0.108575,0.029,0.0132,15_9-19 SR,4452.2136
0.106966,0.9789,0.1526,0.106359,0.024,0.0108,15_9-19 SR,4452.366
0.090412,1.0,0.1502,0.104706,0.015,0.0066,15_9-19 SR,4452.5184
0.082189,1.0,0.1453,0.090412,0.012,0.0052,15_9-19 SR,4452.6708
0.068869,1.0,0.1451,0.082189,0.008,0.0034,15_9-19 SR,4452.8232
0.063958,1.0,0.1522,0.068869,0.007,0.0029,15_9-19 SR,4452.9756
0.058714,1.0,0.1561,0.063958,0.006,0.0025,15_9-19 SR,4453.128
0.060245,1.0,0.1568,0.058714,0.007,0.0029,15_9-19 SR,4453.2804
0.077374,1.0,0.1583,0.060245,0.011,0.0047,15_9-19 SR,4453.4328
0.093774,1.0,0.1844,0.077374,0.017,0.0075,15_9-19 SR,4453.5852
0.140327,0.9834,0.2122,0.093774,0.061,0.0291,15_9-19 SR,4453.7376
0.166839,0.912,0.2857,0.138002,0.128,0.0639,15_9-19 SR,4453.89
0.213378,0.839,0.3198,0.152162,4.244,2.6301,15_9-19 SR,4454.0424
0.229795,0.8295,0.3605,0.179022,5.96,3.7716,15_9-19 SR,4454.1948
0.247615,0.8479,0.3651,0.190608,9.983,6.5215,15_9-19 SR,4454.3472
0.25101,0.8696,0.3524,0.20996,11.787,7.7792,15_9-19 SR,4454.4996
0.253459,0.9147,0.3418,0.218282,14.583,9.7516,15_9-19 SR,4454.652
0.253992,0.9462,0.3229,0.23183,16.482,11.1049,15_9-19 SR,4454.8044
0.252896,0.9563,0.3096,0.240328,16.604,11.1921,15_9-19 SR,4454.9568
0.245761,0.9708,0.3057,0.241846,14.145,9.4409,15_9-19 SR,4455.1092
0.240062,0.9762,0.3051,0.238573,11.974,7.9102,15_9-19 SR,4455.2616
0.228146,0.9825,0.3094,0.234339,7.708,4.9557,15_9-19 SR,4455.414
0.223485,0.9782,0.3294,0.22415,6.053,3.8341,15_9-19 SR,4455.5664
0.218238,0.9522,0.3456,0.218617,3.949,2.4364,15_9-19 SR,4455.7188
0.21711,0.932,0.3825,0.207796,3.449,2.1102,15_9-19 SR,4455.8712
0.215298,0.8883,0.3957,0.202342,3.153,1.9185,15_9-19 SR,4456.0236
0.213541,0.87,0.4015,0.191247,3.163,1.9249,15_9-19 SR,4456.176
0.205985,0.8516,0.3963,0.185784,3.019,1.832,15_9-19 SR,4456.3284
0.199744,0.8533,0.381,0.175425,2.742,1.6541,15_9-19 SR,4456.4808
0.182353,0.88,0.3753,0.170438,2.02,1.1958,15_9-19 SR,4456.6332
0.171607,0.9064,0.3639,0.160472,0.146,0.0735,15_9-19 SR,4456.7856
0.150942,0.9725,0.3558,0.155549,0.082,0.0398,15_9-19 SR,4456.938
0.144453,0.993,0.3343,0.146794,0.068,0.0327,15_9-19 SR,4457.0904
0.144418,0.967,0.3229,0.143441,0.068,0.0327,15_9-19 SR,4457.2428
0.149839,0.93,0.317,0.139651,0.079,0.0383,15_9-19 SR,4457.3952
0.164107,0.8603,0.3311,0.139355,0.118,0.0586,15_9-19 SR,4457.5476
0.170603,0.8398,0.3945,0.141185,0.141,0.0708,15_9-19 SR,4457.7
0.18005,0.8322,0.4317,0.143276,0.184,0.094,15_9-19 SR,4457.8524
0.18501,0.8599,0.4765,0.149833,0.211,0.1087,15_9-19 SR,4458.0048
0.188318,0.8747,0.4662,0.159098,0.232,0.1202,15_9-19 SR,4458.1572
0.199015,0.8871,0.4488,0.164726,1.974,1.1669,15_9-19 SR,4458.3096
0.205157,0.8878,0.413,0.176556,2.505,1.5027,15_9-19 SR,4458.462
0.214353,0.8906,0.4012,0.182132,3.14,1.9101,15_9-19 SR,4458.6144
0.215082,0.9002,0.3995,0.190911,2.96,1.7941,15_9-19 SR,4458.7668
0.206062,0.9482,0.4086,0.193606,1.998,1.182,15_9-19 SR,4458.9192
0.196875,0.9873,0.431,0.195383,1.517,0.8823,15_9-19 SR,4459.0716
0.172386,1.0,0.4386,0.194374,0.149,0.0751,15_9-19 SR,4459.224
0.158449,1.0,0.4473,0.172386,0.101,0.0497,15_9-19 SR,4459.375
0.129731,1.0,0.4478,0.158449,0.045,0.0211,15_9-19 SR,4459.5288
0.116049,1.0,0.428,0.129731,0.031,0.0142,15_9-19 SR,4459.6812
0.095642,1.0,0.4056,0.116049,0.018,0.008,15_9-19 SR,4459.8336
0.091774,1.0,0.3528,0.095642,0.016,0.007,15_9-19 SR,4459.986
0.098635,1.0,0.3326,0.091774,0.019,0.0084,15_9-19 SR,4460.1384
0.107105,1.0,0.3079,0.098635,0.024,0.0108,15_9-19 SR,4460.2908
0.126021,1.0,0.2951,0.107105,0.041,0.0191,15_9-19 SR,4460.4432
0.134276,1.0,0.2614,0.126021,0.051,0.0241,15_9-19 SR,4460.5956
0.146331,0.9864,0.2464,0.134276,2.571,1.5448,15_9-19 SR,4460.748
0.151865,0.943,0.2345,0.144336,2.773,1.674,15_9-19 SR,4460.9004
0.152565,0.9303,0.2407,0.143212,2.738,1.6515,15_9-19 SR,4461.0528
0.150159,0.9199,0.2441,0.14193,2.581,1.5512,15_9-19 SR,4461.2052
0.146251,0.9277,0.2444,0.138128,2.42,1.4487,15_9-19 SR,4461.3576
0.131369,0.9841,0.2412,0.135674,1.882,1.1093,15_9-19 SR,4461.51
0.121425,1.0,0.23,0.129286,1.566,0.9126,15_9-19 SR,4461.6624
0.102967,1.0,0.2246,0.121425,0.021,0.0094,15_9-19 SR,4461.8148
0.099106,1.0,0.221,0.102967,0.019,0.0084,15_9-19 SR,4461.9672
0.10474,1.0,0.2251,0.099106,0.023,0.0103,15_9-19 SR,4462.1196
0.108162,1.0,0.2478,0.10474,0.025,0.0113,15_9-19 SR,4462.272
0.134302,1.0,0.265,0.108162,0.051,0.0241,15_9-19 SR,4462.4244
0.155276,1.0,0.3025,0.134302,0.092,0.045,15_9-19 SR,4462.5768
0.17743,1.0,0.3198,0.155276,1.998,1.182,15_9-19 SR,4462.7292
0.183097,1.0,0.3512,0.17743,1.974,1.1669,15_9-19 SR,4462.8816
0.194295,0.8822,0.3685,0.183097,1.764,1.0356,15_9-19 SR,4463.034
0.198151,0.8522,0.4131,0.171403,1.59,0.9275,15_9-19 SR,4463.1864
0.204031,0.8699,0.4364,0.168867,1.5,0.8719,15_9-19 SR,4463.3388
0.207237,0.8845,0.4598,0.177484,1.714,1.0045,15_9-19 SR,4463.4912
0.214934,0.9051,0.4527,0.183309,3.021,1.8333,15_9-19 SR,4463.6436
0.219079,0.9142,0.4059,0.194531,4.254,2.6366,15_9-19 SR,4463.796
0.226314,0.9319,0.3761,0.200275,7.528,4.8329,15_9-19 SR,4463.9484
0.231913,0.9284,0.3274,0.210893,9.876,6.4473,15_9-19 SR,4464.1008
0.233615,0.9443,0.3101,0.215301,11.771,7.768,15_9-19 SR,4464.2532
0.233726,0.947,0.2936,0.220602,10.115,6.613,15_9-19 SR,4464.4056
0.232368,0.945,0.3122,0.221338,8.279,5.3463,15_9-19 SR,4464.558
